GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0055034	0.000900048746961287	61.7056603773585	0.0467459932005828	2	7	Bolwig's organ development
GO:0055129	0.000900048746961287	61.7056603773585	0.0467459932005828	2	7	L-proline biosynthetic process
GO:0006059	0.000900048746961287	61.7056603773585	0.0467459932005828	2	7	hexitol metabolic process
GO:0009069	0.00100705226940879	17.4230769230769	0.200339970859641	3	30	serine family amino acid metabolic process
GO:0016052	0.0011313077578998	7.07631578947368	0.794681884409908	5	119	carbohydrate catabolic process
GO:0006561	0.00119492690164319	51.4150943396226	0.0534239922292375	2	8	proline biosynthetic process
GO:0006631	0.00137656420286139	5.47394823851328	1.23542982030112	6	185	fatty acid metabolic process
GO:0044255	0.00148295060112192	3.50318761384335	3.32564351627003	10	498	cellular lipid metabolic process
GO:0006546	0.00152975972538437	44.0646900269542	0.0601019912578922	2	9	glycine catabolic process
GO:0046185	0.00152975972538437	44.0646900269542	0.0601019912578922	2	9	aldehyde catabolic process
GO:0006629	0.00175822258666225	3.06363853042324	4.64120932491501	12	695	lipid metabolic process
GO:0019405	0.00190401995863074	38.5518867924528	0.0667799902865469	2	10	alditol catabolic process
GO:0006560	0.00190401995863074	38.5518867924528	0.0667799902865469	2	10	proline metabolic process
GO:0015980	0.00198113762278989	6.19307692307692	0.901529868868383	5	135	energy derivation by oxidation of organic compounds
GO:0044248	0.00204880631676484	2.62437983956971	7.49271491015056	16	1122	cellular catabolic process
GO:0019585	0.00231718538077768	34.2641509433962	0.0734579893152016	2	11	glucuronate metabolic process
GO:0006767	0.00251052836555198	12.3628542510121	0.273797960174842	3	41	water-soluble vitamin metabolic process
GO:0044262	0.00254838410957045	5.82826086956522	0.95495386109762	5	143	cellular carbohydrate metabolic process
GO:0090407	0.00259241154348696	4.17685688405797	1.88987372510928	7	283	organophosphate biosynthetic process
GO:0008652	0.00262867942566396	7.65225608315615	0.580985915492958	4	87	cellular amino acid biosynthetic process
GO:0009071	0.00276873876834767	30.8339622641509	0.0801359883438562	2	12	serine family amino acid catabolic process
GO:0006063	0.00276873876834767	30.8339622641509	0.0801359883438562	2	12	uronic acid metabolic process
GO:0042135	0.00325816785348666	28.0274442538593	0.0868139873725109	2	13	neurotransmitter catabolic process
GO:0019321	0.00325816785348666	28.0274442538593	0.0868139873725109	2	13	pentose metabolic process
GO:0006099	0.00394143918176518	10.4307692307692	0.320543953375425	3	48	tricarboxylic acid cycle
GO:0009260	0.00434414704663539	6.60539215686275	0.667799902865469	4	100	ribonucleotide biosynthetic process
GO:0046164	0.00442470512339401	9.98445171849427	0.333899951432734	3	50	alcohol catabolic process
GO:0006101	0.00467922120969482	9.77524038461539	0.340577950461389	3	51	citrate metabolic process
GO:0072350	0.00467922120969482	9.77524038461539	0.340577950461389	3	51	tricarboxylic acid metabolic process
GO:0046390	0.00482651285232127	6.40285204991087	0.687833899951433	4	103	ribose phosphate biosynthetic process
GO:0006081	0.00494244274691226	9.574568288854	0.347255949490044	3	52	cellular aldehyde metabolic process
GO:0044238	0.00518348760910887	2.4174182638106	35.8408207867897	45	5367	primary metabolic process
GO:1901616	0.00549533558227555	9.19683257918552	0.360611947547353	3	54	organic hydroxy compound catabolic process
GO:0019853	0.00558456696175066	20.5433962264151	0.11352598348713	2	17	L-ascorbic acid biosynthetic process
GO:1901575	0.00572814902967723	2.32958660387232	8.28739679456047	16	1241	organic substance catabolic process
GO:0055088	0.00578516675871334	9.01886094674556	0.367289946576008	3	55	lipid homeostasis
GO:0014070	0.00580323997789481	4.03421119485138	1.64946576007771	6	247	response to organic cyclic compound
GO:0046174	0.00625586109814732	19.2570754716981	0.120203982515784	2	18	polyol catabolic process
GO:0042373	0.00667799902865507	Inf	0.00667799902865469	1	1	vitamin K metabolic process
GO:0042374	0.00667799902865507	Inf	0.00667799902865469	1	1	phylloquinone metabolic process
GO:0042376	0.00667799902865507	Inf	0.00667799902865469	1	1	phylloquinone catabolic process
GO:0042426	0.00667799902865507	Inf	0.00667799902865469	1	1	choline catabolic process
GO:0006214	0.00667799902865507	Inf	0.00667799902865469	1	1	thymidine catabolic process
GO:0051161	0.00667799902865507	Inf	0.00667799902865469	1	1	arabitol metabolic process
GO:0051167	0.00667799902865507	Inf	0.00667799902865469	1	1	xylulose 5-phosphate metabolic process
GO:0051157	0.00667799902865507	Inf	0.00667799902865469	1	1	arabitol catabolic process
GO:0019464	0.00667799902865507	Inf	0.00667799902865469	1	1	glycine decarboxylation via glycine cleavage system
GO:0006592	0.00667799902865507	Inf	0.00667799902865469	1	1	ornithine biosynthetic process
GO:0019240	0.00667799902865507	Inf	0.00667799902865469	1	1	citrulline biosynthetic process
GO:0001552	0.00667799902865507	Inf	0.00667799902865469	1	1	ovarian follicle atresia
GO:0019569	0.00667799902865507	Inf	0.00667799902865469	1	1	L-arabinose catabolic process to xylulose 5-phosphate
GO:0019572	0.00667799902865507	Inf	0.00667799902865469	1	1	L-arabinose catabolic process
GO:0071340	0.00667799902865507	Inf	0.00667799902865469	1	1	skeletal muscle acetylcholine-gated channel clustering
GO:1901159	0.00667799902865507	Inf	0.00667799902865469	1	1	xylulose 5-phosphate biosynthetic process
GO:0045299	0.00667799902865507	Inf	0.00667799902865469	1	1	otolith mineralization
GO:0071529	0.00667799902865507	Inf	0.00667799902865469	1	1	cementum mineralization
GO:1901662	0.00667799902865507	Inf	0.00667799902865469	1	1	quinone catabolic process
GO:0048840	0.00667799902865507	Inf	0.00667799902865469	1	1	otolith development
GO:0021707	0.00667799902865507	Inf	0.00667799902865469	1	1	cerebellar granule cell differentiation
GO:0061003	0.00667799902865507	Inf	0.00667799902865469	1	1	positive regulation of dendritic spine morphogenesis
GO:0021541	0.00667799902865507	Inf	0.00667799902865469	1	1	ammon gyrus development
GO:0046373	0.00667799902865507	Inf	0.00667799902865469	1	1	L-arabinose metabolic process
GO:0021683	0.00667799902865507	Inf	0.00667799902865469	1	1	cerebellar granular layer morphogenesis
GO:0021684	0.00667799902865507	Inf	0.00667799902865469	1	1	cerebellar granular layer formation
GO:0046125	0.00667799902865507	Inf	0.00667799902865469	1	1	pyrimidine deoxyribonucleoside metabolic process
GO:0046127	0.00667799902865507	Inf	0.00667799902865469	1	1	pyrimidine deoxyribonucleoside catabolic process
GO:0046104	0.00667799902865507	Inf	0.00667799902865469	1	1	thymidine metabolic process
GO:0019751	0.00670910255900805	8.52377622377622	0.387323943661972	3	58	polyol metabolic process
GO:0006066	0.00675896845384114	3.90066388000984	1.70288975230695	6	255	alcohol metabolic process
GO:0019852	0.00696205910844191	18.1220865704772	0.126881981544439	2	19	L-ascorbic acid metabolic process
GO:1901607	0.00703546427274538	8.37053571428571	0.394001942690626	3	59	alpha-amino acid biosynthetic process
GO:0055114	0.00727772858532923	3.8370573525853	1.72960174842156	6	259	oxidation-reduction process
GO:0006739	0.00770268227832586	17.1132075471698	0.133559980573094	2	20	NADP metabolic process
GO:0009084	0.00770268227832586	17.1132075471698	0.133559980573094	2	20	glutamine family amino acid biosynthetic process
GO:0051384	0.0077161599445942	8.07990716180371	0.407357940747936	3	61	response to glucocorticoid
GO:0071704	0.00841826951569559	2.36635670004769	37.6505585235551	46	5638	organic substance metabolic process
GO:0009064	0.00843456070799869	7.80865384615385	0.420713938805245	3	63	glutamine family amino acid metabolic process
GO:1901615	0.00876122377797052	3.29238712776177	2.36401165614376	7	354	organic hydroxy compound metabolic process
GO:0031960	0.00880804475300228	7.6796973518285	0.4273919378339	3	64	response to corticosteroid
GO:0006796	0.00918585727690104	2.19759727452035	8.70143273433706	16	1303	phosphate-containing compound metabolic process
GO:0042133	0.00928531237485047	15.3981132075472	0.146915978630403	2	22	neurotransmitter metabolic process
GO:1901661	0.00928531237485047	15.3981132075472	0.146915978630403	2	22	quinone metabolic process
GO:0006084	0.00928531237485047	15.3981132075472	0.146915978630403	2	22	acetyl-CoA metabolic process
GO:1901606	0.0103984289563684	7.20355029585799	0.454103933948519	3	68	alpha-amino acid catabolic process
GO:0042476	0.0110000136738948	13.9948542024014	0.160271976687712	2	24	odontogenesis
GO:0022904	0.0110000136738948	13.9948542024014	0.160271976687712	2	24	respiratory electron transport chain
GO:0006536	0.0110000136738948	13.9948542024014	0.160271976687712	2	24	glutamate metabolic process
GO:0006793	0.0122895358451168	2.11708371949336	8.9752306945119	16	1344	phosphorus metabolic process
GO:0019637	0.0132969505808162	2.39244186046512	5.24222923749393	11	785	organophosphate metabolic process
GO:0006116	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	NADH oxidation
GO:0006210	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	thymine catabolic process
GO:0006212	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	uracil catabolic process
GO:0006208	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	pyrimidine nucleobase catabolic process
GO:0051160	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	L-xylitol catabolic process
GO:0051164	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	L-xylitol metabolic process
GO:0019483	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	beta-alanine biosynthetic process
GO:0006771	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	riboflavin metabolic process
GO:0019402	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	galactitol metabolic process
GO:0019407	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	hexitol catabolic process
GO:0051771	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	negative regulation of nitric-oxide synthase biosynthetic process
GO:0019566	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	arabinose metabolic process
GO:0019568	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	arabinose catabolic process
GO:0019518	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	L-threonine catabolic process to glycine
GO:0009398	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	FMN biosynthetic process
GO:0009120	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	deoxyribonucleoside metabolic process
GO:0071285	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	cellular response to lithium ion
GO:0009231	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	riboflavin biosynthetic process
GO:0009609	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	response to symbiotic bacterium
GO:0061098	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	positive regulation of protein tyrosine kinase activity
GO:0046370	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	fructose biosynthetic process
GO:0021681	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	cerebellar granular layer development
GO:0046121	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	deoxyribonucleoside catabolic process
GO:0050910	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	detection of mechanical stimulus involved in sensory perception of sound
GO:0006062	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	sorbitol catabolic process
GO:0006083	0.0133122078997446	151.481481481481	0.0133559980573094	1	2	acetate metabolic process
GO:0009156	0.0135598003780712	6.49759615384615	0.500849927149101	3	75	ribonucleoside monophosphate biosynthetic process
GO:1901566	0.013695110510714	3.00208883025506	2.57770762506071	7	386	organonitrogen compound biosynthetic process
GO:0019319	0.0138117005406208	12.3109433962264	0.180305973773677	2	27	hexose biosynthetic process
GO:0009124	0.0140513217092498	6.40779768177028	0.507527926177756	3	76	nucleoside monophosphate biosynthetic process
GO:0043113	0.0148110393865799	11.8359941944848	0.186983972802331	2	28	receptor clustering
GO:0044275	0.0148110393865799	11.8359941944848	0.186983972802331	2	28	cellular carbohydrate catabolic process
GO:0042455	0.0150645929566256	6.23538461538462	0.520883924235066	3	78	ribonucleoside biosynthetic process
GO:0007528	0.0155863933888791	6.15258097165992	0.52756192326372	3	79	neuromuscular junction development
GO:0009163	0.0161183342567653	6.07192807192807	0.534239922292375	3	80	nucleoside biosynthetic process
GO:0043648	0.0161183342567653	6.07192807192807	0.534239922292375	3	80	dicarboxylic acid metabolic process
GO:0006006	0.0166604361912669	5.99334319526627	0.54091792132103	3	81	glucose metabolic process
GO:1901137	0.0166711647194625	3.17279806659506	2.07017969888295	6	310	carbohydrate derivative biosynthetic process
GO:1901659	0.0172127180250359	5.91674780915287	0.547595920349684	3	82	glycosyl compound biosynthetic process
GO:0006091	0.0179035593064841	3.55223214285714	1.52926177756192	5	229	generation of precursor metabolites and energy
GO:0006575	0.0183478879008897	5.76923076923077	0.560951918406994	3	84	cellular modified amino acid metabolic process
GO:0009165	0.018360639503144	4.25702172760996	1.01505585235551	4	152	nucleotide biosynthetic process
GO:0051289	0.0191072823896829	10.2528301886792	0.21369596891695	2	32	protein homotetramerization
GO:0050727	0.0191072823896829	10.2528301886792	0.21369596891695	2	32	regulation of inflammatory response
GO:0060088	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	auditory receptor cell stereocilium organization
GO:0019323	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	pentose catabolic process
GO:0019482	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	beta-alanine metabolic process
GO:0097502	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	mannosylation
GO:0051770	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	positive regulation of nitric-oxide synthase biosynthetic process
GO:0006566	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	threonine metabolic process
GO:0006567	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	threonine catabolic process
GO:0019255	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	glucose 1-phosphate metabolic process
GO:0019287	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	isopentenyl diphosphate biosynthetic process, mevalonate pathway
GO:0019860	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	uracil metabolic process
GO:0019859	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	thymine metabolic process
GO:2001293	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	malonyl-CoA metabolic process
GO:2001295	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	malonyl-CoA biosynthetic process
GO:0060999	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	positive regulation of dendritic spine development
GO:0009240	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	isopentenyl diphosphate biosynthetic process
GO:0002093	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	auditory receptor cell morphogenesis
GO:0021819	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	layer formation in cerebral cortex
GO:0050872	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	white fat cell differentiation
GO:0046351	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	disaccharide biosynthetic process
GO:0046490	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	isopentenyl diphosphate metabolic process
GO:0046444	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	FMN metabolic process
GO:0046135	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	pyrimidine nucleoside catabolic process
GO:0035268	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	protein mannosylation
GO:0035269	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	protein O-linked mannosylation
GO:0044268	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	multicellular organismal protein metabolic process
GO:0005992	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	trehalose biosynthetic process
GO:0006011	0.0199029084785051	75.7314814814815	0.0200339970859641	1	3	UDP-glucose metabolic process
GO:1901293	0.0199984323311009	4.14293085655315	1.04176784847013	4	156	nucleoside phosphate biosynthetic process
GO:0006749	0.020253926465764	9.92087644552648	0.220373967945605	2	33	glutathione metabolic process
GO:0046496	0.020253926465764	9.92087644552648	0.220373967945605	2	33	nicotinamide nucleotide metabolic process
GO:0019362	0.0214287631271304	9.60966981132075	0.227051966974259	2	34	pyridine nucleotide metabolic process
GO:0006633	0.0219991379284599	5.36737400530504	0.601019912578922	3	90	fatty acid biosynthetic process
GO:0010035	0.0226205087948264	3.98262596177712	1.08183584264206	4	162	response to inorganic substance
GO:0031214	0.0238613657783261	9.04217536071032	0.240407965031569	2	36	biomineral tissue development
GO:0006790	0.0254443546814796	3.83405069344811	1.12190383681399	4	168	sulfur compound metabolic process
GO:0019388	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	galactose catabolic process
GO:0006734	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	NADH metabolic process
GO:0051767	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	nitric-oxide synthase biosynthetic process
GO:0051769	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	regulation of nitric-oxide synthase biosynthetic process
GO:0060122	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	inner ear receptor stereocilium organization
GO:0060117	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	auditory receptor cell development
GO:0006517	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	protein deglycosylation
GO:0034447	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	very-low-density lipoprotein particle clearance
GO:0034505	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	tooth mineralization
GO:0009109	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	coenzyme catabolic process
GO:0045213	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	neurotransmitter receptor metabolic process
GO:0045776	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	negative regulation of blood pressure
GO:0021702	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	cerebellar Purkinje cell differentiation
GO:0050775	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	positive regulation of dendrite morphogenesis
GO:0050729	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	positive regulation of inflammatory response
GO:0021533	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	cell differentiation in hindbrain
GO:0021692	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	cerebellar Purkinje cell layer morphogenesis
GO:0021694	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	cerebellar Purkinje cell layer formation
GO:0050974	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	detection of mechanical stimulus involved in sensory perception
GO:0072529	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	pyrimidine-containing compound catabolic process
GO:0005997	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	xylulose metabolic process
GO:0006097	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	glyoxylate cycle
GO:0006060	0.0264503808498983	50.4814814814815	0.0267119961146187	1	4	sorbitol metabolic process
GO:0097164	0.027442522558982	4.91052631578947	0.654443904808159	3	98	ammonium ion metabolic process
GO:0042180	0.0289059906747596	4.8080888183981	0.667799902865469	3	100	cellular ketone metabolic process
GO:0035215	0.0290469761767733	8.08639523336644	0.267119961146187	2	40	genital disc development
GO:1901565	0.029528291273329	2.38017301847089	3.6996114618747	8	554	organonitrogen compound catabolic process
GO:0050808	0.0295287489492339	3.65207478340173	1.17532782904322	4	176	synapse organization
GO:0042182	0.0329549033296429	37.8564814814815	0.0333899951432734	1	5	ketone catabolic process
GO:0042727	0.0329549033296429	37.8564814814815	0.0333899951432734	1	5	flavin-containing compound biosynthetic process
GO:0060119	0.0329549033296429	37.8564814814815	0.0333899951432734	1	5	inner ear receptor cell development
GO:0006681	0.0329549033296429	37.8564814814815	0.0333899951432734	1	5	galactosylceramide metabolic process
GO:0048099	0.0329549033296429	37.8564814814815	0.0333899951432734	1	5	anterior/posterior lineage restriction, imaginal disc
GO:0007220	0.0329549033296429	37.8564814814815	0.0333899951432734	1	5	Notch receptor processing
GO:0021799	0.0329549033296429	37.8564814814815	0.0333899951432734	1	5	cerebral cortex radially oriented cell migration
GO:0061097	0.0329549033296429	37.8564814814815	0.0333899951432734	1	5	regulation of protein tyrosine kinase activity
GO:0021801	0.0329549033296429	37.8564814814815	0.0333899951432734	1	5	cerebral cortex radial glia guided migration
GO:0050873	0.0329549033296429	37.8564814814815	0.0333899951432734	1	5	brown fat cell differentiation
GO:0021697	0.0329549033296429	37.8564814814815	0.0333899951432734	1	5	cerebellar cortex formation
GO:0022030	0.0329549033296429	37.8564814814815	0.0333899951432734	1	5	telencephalon glial cell migration
GO:0006000	0.0329549033296429	37.8564814814815	0.0333899951432734	1	5	fructose metabolic process
GO:0007519	0.0332041251959724	7.49194661757938	0.287153958232152	2	43	skeletal muscle tissue development
GO:0072524	0.0332041251959724	7.49194661757938	0.287153958232152	2	43	pyridine-containing compound metabolic process
GO:0048545	0.0359964967325472	4.3949564586357	0.727901894123361	3	109	response to steroid hormone
GO:0072330	0.0359964967325472	4.3949564586357	0.727901894123361	3	109	monocarboxylic acid biosynthetic process
GO:0006102	0.0394167524751745	30.2814814814815	0.0400679941719281	1	6	isocitrate metabolic process
GO:0051187	0.0394167524751745	30.2814814814815	0.0400679941719281	1	6	cofactor catabolic process
GO:0042726	0.0394167524751745	30.2814814814815	0.0400679941719281	1	6	flavin-containing compound metabolic process
GO:0006545	0.0394167524751745	30.2814814814815	0.0400679941719281	1	6	glycine biosynthetic process
GO:0090102	0.0394167524751745	30.2814814814815	0.0400679941719281	1	6	cochlea development
GO:0010039	0.0394167524751745	30.2814814814815	0.0400679941719281	1	6	response to iron ion
GO:0048148	0.0394167524751745	30.2814814814815	0.0400679941719281	1	6	behavioral response to cocaine
GO:0010226	0.0394167524751745	30.2814814814815	0.0400679941719281	1	6	response to lithium ion
GO:0000052	0.0394167524751745	30.2814814814815	0.0400679941719281	1	6	citrulline metabolic process
GO:0032793	0.0394167524751745	30.2814814814815	0.0400679941719281	1	6	positive regulation of CREB transcription factor activity
GO:0018342	0.0394167524751745	30.2814814814815	0.0400679941719281	1	6	protein prenylation
GO:0021696	0.0394167524751745	30.2814814814815	0.0400679941719281	1	6	cerebellar cortex morphogenesis
GO:0030647	0.0394167524751745	30.2814814814815	0.0400679941719281	1	6	aminoglycoside antibiotic metabolic process
GO:0030638	0.0394167524751745	30.2814814814815	0.0400679941719281	1	6	polyketide metabolic process
GO:0015937	0.0394167524751745	30.2814814814815	0.0400679941719281	1	6	coenzyme A biosynthetic process
GO:0044597	0.0394167524751745	30.2814814814815	0.0400679941719281	1	6	daunorubicin metabolic process
GO:0044598	0.0394167524751745	30.2814814814815	0.0400679941719281	1	6	doxorubicin metabolic process
GO:0097354	0.0394167524751745	30.2814814814815	0.0400679941719281	1	6	prenylation
GO:0006733	0.0406126303532074	6.67350287120591	0.320543953375425	2	48	oxidoreduction coenzyme metabolic process
GO:0006637	0.042163005786793	6.53071055800883	0.32722195240408	2	49	acyl-CoA metabolic process
GO:0035383	0.042163005786793	6.53071055800883	0.32722195240408	2	49	thioester metabolic process
GO:0034030	0.0458362030965429	25.2314814814815	0.0467459932005828	1	7	ribonucleoside bisphosphate biosynthetic process
GO:0034033	0.0458362030965429	25.2314814814815	0.0467459932005828	1	7	purine nucleoside bisphosphate biosynthetic process
GO:0046068	0.0458362030965429	25.2314814814815	0.0467459932005828	1	7	cGMP metabolic process
